frame,timestamp,push_latency_ms
5.000000000000000000e+01,1.305031118846752882e+09,1.483726101000229392e+03
5.100000000000000000e+01,1.305031119179225922e+09,1.481129631400017388e+04
5.200000000000000000e+01,1.305031119511240005e+09,1.091834722000385227e+03
5.300000000000000000e+01,1.305031119847429037e+09,1.160175483000330132e+03
5.400000000000000000e+01,1.305031120179245949e+09,1.648484029999963241e+03
5.500000000000000000e+01,1.305031120514818907e+09,2.273415131699994163e+04
5.600000000000000000e+01,1.305031120847920895e+09,1.344568336000065756e+03
5.700000000000000000e+01,1.305031121183270931e+09,1.136880221999945206e+03
5.800000000000000000e+01,1.305031121514106989e+09,1.439073751000250923e+03
5.900000000000000000e+01,1.305031121847335100e+09,1.042831519999981538e+04
6.000000000000000000e+01,1.305031122183042049e+09,1.347839361999831453e+03
6.100000000000000000e+01,1.305031122515096903e+09,1.465193263999935880e+03
6.200000000000000000e+01,1.305031122851418018e+09,1.552025627999682911e+03
6.300000000000000000e+01,1.305031123182154894e+09,1.695254224900008921e+04
6.400000000000000000e+01,1.305031123511359930e+09,1.221390194999912637e+03
6.500000000000000000e+01,1.305031123851444006e+09,1.166768289000174263e+03
6.600000000000000000e+01,1.305031124182693958e+09,1.603207011999984388e+03
6.700000000000000000e+01,1.305031124511323929e+09,2.247638472800008458e+04
6.800000000000000000e+01,1.305031124850534916e+09,1.061448574000223743e+03
6.900000000000000000e+01,1.305031125179352999e+09,1.080607700999735243e+03
7.000000000000000000e+01,1.305031125511316061e+09,1.508971471000222664e+03
7.100000000000000000e+01,1.305031125847412109e+09,7.713194688999919890e+03
7.200000000000000000e+01,1.305031126179383993e+09,1.227312333000099898e+03
7.300000000000000000e+01,1.305031126511409998e+09,1.060830891000023257e+03
7.400000000000000000e+01,1.305031126847342968e+09,1.609367572000337532e+03
7.500000000000000000e+01,1.305031127179348946e+09,1.288697648299967113e+04
7.600000000000000000e+01,1.305031127511356115e+09,1.181127926000044681e+03
7.700000000000000000e+01,1.305031127847366095e+09,1.294438160000026983e+03
7.800000000000000000e+01,1.305031128179349899e+09,1.805363154999668041e+03
7.900000000000000000e+01,1.305031128511432886e+09,2.483758695500000613e+04
