elapsed_s,cpu_time_s,rss_bytes,uss_bytes,threads
71.94247069200003,247.23999999999998,1699364864,1695129600,19
72.15464508900004,247.67000000000002,1699364864,1695129600,19
72.41917027500006,248.29999999999998,1699368960,1695133696,19
72.64116853400003,248.78,1699377152,1695141888,19
72.93764157300006,249.39,1699377152,1695158272,19
73.16002737100007,249.84,1699377152,1695158272,19
73.4038061,250.35000000000002,1699377152,1695158272,19
73.65168661799999,250.85999999999999,1699377152,1695158272,19
73.89989201100002,251.36,1699377152,1695158272,19
74.15026417199999,251.85,1699377152,1695158272,19
74.44898662700007,252.5,1699377152,1695158272,19
74.68054906600003,253.04,1699565568,1695375360,19
74.89379485899997,254.17,1699426304,1695178752,19
75.10913989599999,255.05,1699426304,1695178752,19
75.32110738699998,255.9,1699426304,1695178752,19
75.53481688900001,256.76,1699426304,1695178752,19
75.74741729200002,257.63,1702064128,1695178752,19
75.96535680600005,258.52,1734955008,1730666496,28
76.19979720000003,259.53999999999996,1734909952,1730662400,19
76.41450715799999,260.41,1734909952,1730662400,19
76.63080316900005,261.41,1734909952,1730674688,19
76.84603867099997,262.28,1734909952,1730674688,19
77.05971827799999,263.13,1734909952,1730674688,19
77.271119914,263.96999999999997,1738670080,1734434816,19
77.486580732,264.93,1738670080,1734451200,19
77.70250816700002,265.77000000000004,1738670080,1734451200,19
77.91344959000003,266.62,1738670080,1734451200,19
78.12506810399998,267.48,1738670080,1734451200,19
78.35002593000002,268.41999999999996,1738670080,1734451200,19
78.57019807400002,269.17,1738670080,1734451200,19
78.78499089800005,269.89,1738670080,1734451200,19
79.00946991600006,270.58,1742209024,1737990144,19
79.24823011000001,271.28000000000003,1742413824,1738158080,30
79.474363283,272.13,1742209024,1737940992,19
79.72028130299998,273.03999999999996,1742209024,1737940992,19
79.96329925200007,273.96000000000004,1742209024,1737961472,19
80.21175967199997,274.88,1742209024,1737961472,19
80.48156851199997,275.81,1742209024,1737961472,19
80.71826791400008,276.65000000000003,1742213120,1737965568,19
80.93792258899998,277.71999999999997,1742458880,1738211328,34
81.15071901400006,278.53,1742258176,1738022912,19
81.36203486199997,279.37,1742258176,1738022912,19
81.57788913600007,280.25,1742258176,1738022912,19
81.79091223800003,281.09999999999997,1742258176,1738022912,19
82.00424987899999,281.96,1742258176,1738039296,19
82.21996800400007,282.9,1742258176,1738010624,19
82.44073342800004,283.85999999999996,1742258176,1738010624,19
82.66262393300008,284.75,1742258176,1738010624,19
82.87698812200006,285.59000000000003,1742258176,1738010624,19
83.08961059900003,286.46,1742258176,1738010624,19
83.30069504300002,287.39,1742258176,1738010624,19
83.51390252700003,288.25,1742258176,1738010624,19
83.72869650400003,289.09999999999997,1742258176,1738010624,19
83.94098611499999,290.06,1742258176,1737990144,19
84.15394280099997,290.9,1742258176,1738018816,19
84.36555087700003,291.8,1691856896,1687621632,19
84.57738396100001,292.65999999999997,1691856896,1687621632,19
84.802042444,293.58,1693065216,1688829952,19
85.01737836699999,294.44,1730277376,1726058496,19
85.22881571000005,295.09999999999997,1691856896,1687638016,19
85.43929529900004,295.65000000000003,1691856896,1687638016,19
85.65011708899999,296.09999999999997,1691856896,1687638016,19
85.86606685200002,296.55,1691856896,1687638016,19
86.08049512700006,297.0,1691856896,1687638016,19
86.29177755199999,297.42,1691856896,1687638016,19
86.50695593700004,297.87,1691856896,1687638016,19
86.72655798000005,298.42,1691856896,1687638016,19
86.94710985900008,298.88,1691856896,1687617536,19
87.22189344200001,299.44,1691856896,1687617536,19
87.443991106,299.90999999999997,1691856896,1687609344,19
87.66315602899999,300.36,1691856896,1687609344,19
88.00921879400005,301.03,1691856896,1687609344,19
88.23418397199998,301.53999999999996,1691856896,1687609344,19
88.53775969000003,302.14,1691856896,1687609344,19
88.772946047,302.65,1691856896,1687609344,19
88.98947653900007,303.45,1691865088,1687617536,19
89.20151239200004,304.36,1691873280,1687638016,19
89.41483496199999,305.22,1691877376,1687638016,19
89.62563660500007,306.06,1693085696,1688850432,19
89.84385588700002,306.93,1737375744,1726062592,19
90.05523331899997,307.84,1698656256,1694429184,19
90.26591768499998,308.76,1707442176,1703223296,19
90.48117388499998,309.65999999999997,1707442176,1703223296,19
90.692172325,310.5,1707442176,1703223296,19
90.90422254099997,311.31,1698041856,1693822976,19
91.11501524100004,312.21,1698050048,1693802496,19
91.33242982500008,313.11,1698050048,1693802496,19
91.55324881600006,313.96,1698050048,1693802496,19
91.787356563,314.88,1711214592,1706967040,19
92.00326147099997,315.71000000000004,1694093312,1689980928,19
92.21458162600004,316.56,1694093312,1689825280,19
92.42676667800004,317.37,1694093312,1689845760,19
92.63774580300003,318.14000000000004,1694093312,1689845760,19
92.84850100000006,318.99,1696641024,1692393472,19
93.063571723,319.79,1732513792,1728278528,19
93.27835711700004,320.40000000000003,1694093312,1689858048,19
93.48942931199997,320.83000000000004,1694093312,1689858048,19
93.70446233899997,321.28,1694093312,1689874432,19
93.91676890500003,321.71999999999997,1694093312,1689874432,19
94.13250112600008,322.16,1753595904,1749377024,19
94.34833154500006,322.60999999999996,1753595904,1749377024,19
94.56071175199997,323.09000000000003,1682182144,1678123008,19
94.77281865700002,323.58000000000004,1682182144,1677963264,19
94.98371574800001,324.01,1682182144,1677963264,19
95.19460818200002,324.44,1682182144,1677963264,19
95.40706220100003,324.89,1682182144,1677963264,19
95.621161755,325.33,1682182144,1677942784,19
95.83697192800003,325.89,1694273536,1690034176,19
96.04807798000002,326.33000000000004,1694273536,1690034176,19
96.25876190400004,326.75,1694273536,1690054656,19
96.47509406500001,327.2,1694273536,1690054656,19
96.69038229600005,327.65,1694273536,1690054656,19
96.90113793900002,328.09000000000003,1694273536,1690054656,19
97.11627943500002,328.63,1694273536,1690054656,19
97.33109334100004,329.09000000000003,1694273536,1690054656,19
97.54260723200002,329.52000000000004,1694273536,1690054656,19
97.754674217,329.96,1694273536,1690054656,19
97.96504550500003,330.39,1694273536,1690054656,19
98.17536629799997,330.82,1694273536,1690054656,19
98.4058738,331.4,1694273536,1690054656,19
98.64578187000006,331.9,1694273536,1690054656,19
98.869907635,332.35,1694273536,1690054656,19
99.09825147000004,332.82,1694273536,1690054656,19
99.33562925500007,333.31,1694273536,1690054656,19
99.56146447800006,333.77,1694273536,1690054656,19
99.80454837600007,334.28,1694273536,1690054656,19
100.06245357400007,334.74,1694273536,1690054656,19
100.419789509,335.54,1694273536,1690054656,19
100.65112385400005,336.02,1694273536,1690054656,19
100.89988142300001,336.53000000000003,1694273536,1690054656,19
101.11768442800008,337.1,1694277632,1690030080,19
101.33623606700007,338.22999999999996,1694302208,1690054656,19
101.55357232699998,339.36,1694302208,1690054656,19
101.76764176799998,340.38,1694302208,1690054656,19
101.98919828700002,341.55,1694306304,1690058752,19
102.22624641699997,342.83,1695514624,1691267072,19
102.44060336100006,343.96000000000004,1698193408,1693945856,19
102.65914445400006,345.01000000000005,1700872192,1696624640,19
102.87776000899999,346.08,1741574144,1737326592,19
103.10221575900005,347.03999999999996,1748983808,1744748544,19
103.32118570299997,347.72,1694306304,1690071040,19
103.55390152100006,348.35,1694306304,1690071040,19
103.76613201500004,349.14,1694310400,1690087424,19
103.97754164600008,349.94,1694314496,1690066944,19
104.192474103,350.87,1695563776,1691316224,19
104.40426306500001,351.72,1718624256,1710833664,19
104.61547323600007,352.64,1701052416,1696804864,19
104.82652939399998,353.5,1701052416,1696804864,19
105.03758085499999,354.34999999999997,1701052416,1696804864,19
105.249056656,355.19000000000005,1701052416,1696804864,19
105.45997917600005,356.13,1745817600,1741570048,19
105.67196490200001,357.04,1694355456,1690107904,19
105.883788987,357.90999999999997,1694355456,1690087424,19
106.09762438500002,358.75,1694355456,1690116096,19
106.30890465100003,359.57000000000005,1698242560,1694007296,19
